"","Year","HEALTH_AUTHORITY","HOSPITAL_NAME","CATEGORY","WAITING","COMPLETED","COMPLETED_50TH_PERCENTILE","COMPLETED_90TH_PERCENTILE"
"294",2009,"Interior","Penticton Regional Hospital","Musculoskeletal System",261,1044,4.87272727272727,18.9454545454545
"295",2009,"Interior","Penticton Regional Hospital","Nervous System",5,9,1.7,8
"296",2009,"Interior","Penticton Regional Hospital","Skin and Soft Tissue System",32,207,2.3,10.2833333333333
"297",2009,"Interior","Penticton Regional Hospital","Urinary System",35,342,3.3,13.5
"298",2009,"Interior","Pleasant Valley Health Centre","All Procedures",402,1822,7,17.4
"299",2009,"Interior","Pleasant Valley Health Centre","Eye and Vision System",404,1813,6.25,16.5
"300",2009,"Interior","Pleasant Valley Health Centre","General Procedures (Multiple Systems/Non-Specific)",0,11,0.1,0.8
"301",2009,"Interior","Pleasant Valley Health Centre","Skin and Soft Tissue System",0,5,1,1.1
"302",2009,"Interior","Queen Victoria Hospital","All Procedures",23,140,6.5,16.9
"303",2009,"Interior","Queen Victoria Hospital","Digestive System",5,28,7.9,27.2
"304",2009,"Interior","Queen Victoria Hospital","Ear, Nose, and Throat System",10,19,11,19.05
"305",2009,"Interior","Queen Victoria Hospital","Female Reproductive System",10,25,5.1,14.1
"306",2009,"Interior","Queen Victoria Hospital","General Procedures (Multiple Systems/Non-Specific)",5,10,NA,NA
"307",2009,"Interior","Queen Victoria Hospital","Male Reproductive System",0,5,NA,NA
"308",2009,"Interior","Queen Victoria Hospital","Musculoskeletal System",10,60,6.3,17.2
"309",2009,"Interior","Queen Victoria Hospital","Nervous System",0,5,NA,NA
"310",2009,"Interior","Queen Victoria Hospital","Skin and Soft Tissue System",10,23,4.7,21.7
"311",2009,"Interior","Royal Inland Hospital","All Procedures",5046,8011,10.3,37
"312",2009,"Interior","Royal Inland Hospital","Cardiovascular System",160,184,3.625,33.425
"313",2009,"Interior","Royal Inland Hospital","Digestive System",334,824,5.31111111111111,15.6111111111111
"314",2009,"Interior","Royal Inland Hospital","Ear, Nose, and Throat System",993,662,15.7888888888889,54.0444444444444
"315",2009,"Interior","Royal Inland Hospital","Endocrine System",6,44,6.5,21.8
"316",2009,"Interior","Royal Inland Hospital","Eye and Vision System",708,1543,11.2,34.9333333333333
"317",2009,"Interior","Royal Inland Hospital","Female Reproductive System",241,921,7.55,18.1
"318",2009,"Interior","Royal Inland Hospital","General Procedures (Multiple Systems/Non-Specific)",70,280,5.5,22.175
"319",2009,"Interior","Royal Inland Hospital","Male Reproductive System",158,246,11.7,44.9
"320",2009,"Interior","Royal Inland Hospital","Musculoskeletal System",1573,1809,10.9428571428571,41.8214285714286
"321",2009,"Interior","Royal Inland Hospital","Nervous System",305,258,13.55,25.9
"322",2009,"Interior","Royal Inland Hospital","Skin and Soft Tissue System",172,589,5.53,16.45
"323",2009,"Interior","Royal Inland Hospital","Urinary System",361,672,9.4,37.5333333333333
"324",2009,"Interior","Shuswap Lake General Hospital","All Procedures",252,954,6.3,16.1
"325",2009,"Interior","Shuswap Lake General Hospital","Cardiovascular System",10,31,9.5,18.8
"326",2009,"Interior","Shuswap Lake General Hospital","Digestive System",65,249,5.78,10.62
"327",2009,"Interior","Shuswap Lake General Hospital","Ear, Nose, and Throat System",13,56,9,20.1
"328",2009,"Interior","Shuswap Lake General Hospital","Endocrine System",5,5,4.4,23.7
"329",2009,"Interior","Shuswap Lake General Hospital","Female Reproductive System",34,93,6.86,18.62
"330",2009,"Interior","Shuswap Lake General Hospital","General Procedures (Multiple Systems/Non-Specific)",15,33,4.73333333333333,9.03333333333333
"331",2009,"Interior","Shuswap Lake General Hospital","Male Reproductive System",17,67,7.4,12.5
"332",2009,"Interior","Shuswap Lake General Hospital","Musculoskeletal System",91,301,7.52,17.82
"333",2009,"Interior","Shuswap Lake General Hospital","Nervous System",5,6,7.6,13.8
"334",2009,"Interior","Shuswap Lake General Hospital","Skin and Soft Tissue System",30,92,4.8,10.925
"335",2009,"Interior","Shuswap Lake General Hospital","Urinary System",14,55,5.95,25.75
"336",2009,"Interior","Summerland Memorial Health Centre","All Procedures",368,1898,2,8.3
"337",2009,"Interior","Summerland Memorial Health Centre","Cardiovascular System",0,7,3.3,10.4
"338",2009,"Interior","Summerland Memorial Health Centre","Digestive System",0,18,3.1,4
"339",2009,"Interior","Summerland Memorial Health Centre","Ear, Nose, and Throat System",261,437,9.425,30.275
"340",2009,"Interior","Summerland Memorial Health Centre","Eye and Vision System",114,1399,1.85,6.4
"341",2009,"Interior","Summerland Memorial Health Centre","General Procedures (Multiple Systems/Non-Specific)",5,5,NA,NA
"342",2009,"Interior","Summerland Memorial Health Centre","Male Reproductive System",0,5,NA,NA
"343",2009,"Interior","Summerland Memorial Health Centre","Musculoskeletal System",0,18,2.1,7.05
"344",2009,"Interior","Summerland Memorial Health Centre","Nervous System",0,5,NA,NA
"345",2009,"Interior","Summerland Memorial Health Centre","Skin and Soft Tissue System",0,20,2.25,5.3
"346",2009,"Interior","Vernon Jubilee Hospital","All Procedures",1206,4412,6.6,25.4
"347",2009,"Interior","Vernon Jubilee Hospital","Cardiovascular System",30,78,9.7,18.65
"348",2009,"Interior","Vernon Jubilee Hospital","Digestive System",206,867,7.68888888888889,17.9777777777778
"349",2009,"Interior","Vernon Jubilee Hospital","Ear, Nose, and Throat System",100,220,17.2,31.7571428571429
"350",2009,"Interior","Vernon Jubilee Hospital","Endocrine System",5,29,5.1,15.6
"351",2009,"Interior","Vernon Jubilee Hospital","Female Reproductive System",163,906,5.71666666666667,17.8833333333333
"352",2009,"Interior","Vernon Jubilee Hospital","General Procedures (Multiple Systems/Non-Specific)",37,182,3.96666666666667,10.7
"353",2009,"Interior","Vernon Jubilee Hospital","Male Reproductive System",21,114,6.7,17.05
"354",2009,"Interior","Vernon Jubilee Hospital","Musculoskeletal System",557,1241,10.6833333333333,28.3833333333333
"355",2009,"Interior","Vernon Jubilee Hospital","Nervous System",5,14,13.1,22.8
"356",2009,"Interior","Vernon Jubilee Hospital","Skin and Soft Tissue System",44,259,4.56,12.58
"357",2009,"Interior","Vernon Jubilee Hospital","Urinary System",83,528,4.7,21.4333333333333
"358",2009,"Northern","All Facilities","All Procedures",4562,13858,5.1,31.4
"359",2009,"Northern","All Facilities","Cardiovascular System",80,286,5.56,15.78
"360",2009,"Northern","All Facilities","Digestive System",387,1702,3.76923076923077,16.2076923076923
"361",2009,"Northern","All Facilities","Ear, Nose, and Throat System",465,1317,10.3,30.5625
"362",2009,"Northern","All Facilities","Endocrine System",9,79,3.9,9.3
"363",2009,"Northern","All Facilities","Eye and Vision System",543,1728,5.93333333333333,31.1
"364",2009,"Northern","All Facilities","Female Reproductive System",423,1969,4.5,21.7
"365",2009,"Northern","All Facilities","General Procedures (Multiple Systems/Non-Specific)",383,1943,4.05,16.375
"366",2009,"Northern","All Facilities","Male Reproductive System",132,400,5.2,31.1333333333333
"367",2009,"Northern","All Facilities","Musculoskeletal System",1698,2493,9.69285714285714,49.65
"368",2009,"Northern","All Facilities","Nervous System",29,92,4,16
"369",2009,"Northern","All Facilities","Skin and Soft Tissue System",218,1190,4.68,15.32
"370",2009,"Northern","All Facilities","Urinary System",231,663,4.26666666666667,26.1666666666667
"371",2009,"Northern","Bulkley Valley District Hospital","All Procedures",151,356,8.7,35.2
"372",2009,"Northern","Bulkley Valley District Hospital","Cardiovascular System",7,5,NA,NA
"373",2009,"Northern","Bulkley Valley District Hospital","Digestive System",30,57,15.7,45.05
"374",2009,"Northern","Bulkley Valley District Hospital","Ear, Nose, and Throat System",25,56,10.3666666666667,32.9666666666667
"375",2009,"Northern","Bulkley Valley District Hospital","Female Reproductive System",20,67,4.925,15.975
"376",2009,"Northern","Bulkley Valley District Hospital","General Procedures (Multiple Systems/Non-Specific)",15,19,23.1,78.5
"377",2009,"Northern","Bulkley Valley District Hospital","Male Reproductive System",25,32,9.6,35.1
"378",2009,"Northern","Bulkley Valley District Hospital","Musculoskeletal System",16,56,4.85,20.1
"379",2009,"Northern","Bulkley Valley District Hospital","Nervous System",5,5,1,12.4
"380",2009,"Northern","Bulkley Valley District Hospital","Skin and Soft Tissue System",18,33,4.975,12.225
"381",2009,"Northern","Bulkley Valley District Hospital","Urinary System",40,59,18.2,45.45
"382",2009,"Northern","Dawson Creek And District Hospital","All Procedures",313,1081,5,21
"383",2009,"Northern","Dawson Creek And District Hospital","Cardiovascular System",5,20,9.7,20.6
"384",2009,"Northern","Dawson Creek And District Hospital","Digestive System",64,169,4.75,9.63333333333333
"385",2009,"Northern","Dawson Creek And District Hospital","Ear, Nose, and Throat System",22,75,5.6,12.15
"386",2009,"Northern","Dawson Creek And District Hospital","Endocrine System",5,5,3.1,4.4
"387",2009,"Northern","Dawson Creek And District Hospital","Female Reproductive System",34,199,3.53333333333333,9.03333333333333
"388",2009,"Northern","Dawson Creek And District Hospital","General Procedures (Multiple Systems/Non-Specific)",20,31,2.3,5.06666666666667
"389",2009,"Northern","Dawson Creek And District Hospital","Male Reproductive System",11,48,5.55,17.85
"390",2009,"Northern","Dawson Creek And District Hospital","Musculoskeletal System",181,416,8.72,21.72
"391",2009,"Northern","Dawson Creek And District Hospital","Nervous System",12,44,4.9,12.3
"392",2009,"Northern","Dawson Creek And District Hospital","Skin and Soft Tissue System",28,66,4.7,10.95
"393",2009,"Northern","Dawson Creek And District Hospital","Urinary System",11,41,4.05,17.1
"394",2009,"Northern","Fort Nelson General Hospital","All Procedures",0,20,0.1,0.3
"395",2009,"Northern","Fort Nelson General Hospital","Ear, Nose, and Throat System",0,10,NA,NA
"396",2009,"Northern","Fort Nelson General Hospital","Female Reproductive System",0,14,0.1,0.3
"397",2009,"Northern","Fort St John General Hospital","All Procedures",492,1795,5.9,27.3
"398",2009,"Northern","Fort St John General Hospital","Cardiovascular System",11,24,13.1,31.4
"399",2009,"Northern","Fort St John General Hospital","Digestive System",105,288,5.31428571428571,12.7857142857143
"400",2009,"Northern","Fort St John General Hospital","Ear, Nose, and Throat System",55,171,7.6,13
"401",2009,"Northern","Fort St John General Hospital","Endocrine System",5,8,3,7.3
"402",2009,"Northern","Fort St John General Hospital","Eye and Vision System",184,218,27.5,51.35
"403",2009,"Northern","Fort St John General Hospital","Female Reproductive System",49,277,3.48333333333333,8.55
"404",2009,"Northern","Fort St John General Hospital","General Procedures (Multiple Systems/Non-Specific)",15,442,3.23333333333333,11.4
"405",2009,"Northern","Fort St John General Hospital","Male Reproductive System",8,30,4.7,15.3
"406",2009,"Northern","Fort St John General Hospital","Musculoskeletal System",61,189,7.525,23.6
"407",2009,"Northern","Fort St John General Hospital","Nervous System",5,6,4,9.9
"408",2009,"Northern","Fort St John General Hospital","Skin and Soft Tissue System",50,139,3.84285714285714,10
"409",2009,"Northern","Fort St John General Hospital","Urinary System",15,38,4.55,17.5
"410",2009,"Northern","G.R. Baker Memorial Hospital","All Procedures",421,1962,3.1,22
"411",2009,"Northern","G.R. Baker Memorial Hospital","Cardiovascular System",7,54,5.5,15.9
"412",2009,"Northern","G.R. Baker Memorial Hospital","Digestive System",24,203,1.5,5.38888888888889
"413",2009,"Northern","G.R. Baker Memorial Hospital","Ear, Nose, and Throat System",88,288,11.65,23.225
"414",2009,"Northern","G.R. Baker Memorial Hospital","Endocrine System",5,7,2.1,4.2
"415",2009,"Northern","G.R. Baker Memorial Hospital","Eye and Vision System",0,5,NA,NA
"416",2009,"Northern","G.R. Baker Memorial Hospital","Female Reproductive System",10,98,1.675,5.95
"417",2009,"Northern","G.R. Baker Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",240,820,3.6,15.2
"418",2009,"Northern","G.R. Baker Memorial Hospital","Male Reproductive System",6,28,7.3,24.2
"419",2009,"Northern","G.R. Baker Memorial Hospital","Musculoskeletal System",13,62,3.7,18.25
"420",2009,"Northern","G.R. Baker Memorial Hospital","Skin and Soft Tissue System",39,336,2.6875,8.825
"421",2009,"Northern","G.R. Baker Memorial Hospital","Urinary System",30,110,3.55,40.25
"422",2009,"Northern","Kitimat General Hospital","All Procedures",93,529,5.7,29.7
"423",2009,"Northern","Kitimat General Hospital","Cardiovascular System",5,28,1,3.5
"424",2009,"Northern","Kitimat General Hospital","Digestive System",20,86,3.7,12.3
"425",2009,"Northern","Kitimat General Hospital","Ear, Nose, and Throat System",10,26,4.2,10.1
"426",2009,"Northern","Kitimat General Hospital","Female Reproductive System",5,11,1.5,3.4
"427",2009,"Northern","Kitimat General Hospital","General Procedures (Multiple Systems/Non-Specific)",5,20,1.1,13.7
"428",2009,"Northern","Kitimat General Hospital","Male Reproductive System",5,16,4,14.3
"429",2009,"Northern","Kitimat General Hospital","Musculoskeletal System",87,362,10.3111111111111,24.1888888888889
"430",2009,"Northern","Kitimat General Hospital","Skin and Soft Tissue System",5,29,2.65,10.5
"431",2009,"Northern","Kitimat General Hospital","Urinary System",0,5,NA,NA
"432",2009,"Northern","Lakes District Hospital And Health Centre","All Procedures",0,6,0,0
"433",2009,"Northern","Lakes District Hospital And Health Centre","Male Reproductive System",0,6,0,0
"434",2009,"Northern","Mills Memorial Hospital","All Procedures",128,997,2.4,11.5
"435",2009,"Northern","Mills Memorial Hospital","Digestive System",10,110,2.675,7.975
"436",2009,"Northern","Mills Memorial Hospital","Ear, Nose, and Throat System",10,5,NA,NA
"437",2009,"Northern","Mills Memorial Hospital","Endocrine System",0,7,7.4,12.9
"438",2009,"Northern","Mills Memorial Hospital","Eye and Vision System",105,620,3.1,13.9
"439",2009,"Northern","Mills Memorial Hospital","Female Reproductive System",23,175,2.8,9.8
"440",2009,"Northern","Mills Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",5,41,0,7.6
"441",2009,"Northern","Mills Memorial Hospital","Male Reproductive System",0,5,NA,NA
"442",2009,"Northern","Mills Memorial Hospital","Musculoskeletal System",0,41,0,7.6
"443",2009,"Northern","Mills Memorial Hospital","Skin and Soft Tissue System",0,39,1.9,9.05
"444",2009,"Northern","Mills Memorial Hospital","Urinary System",0,13,1.3,4.3
"445",2009,"Northern","Prince Rupert Regional Hospital","All Procedures",16,588,2.4,7.7
"446",2009,"Northern","Prince Rupert Regional Hospital","Cardiovascular System",5,9,4.7,10.7
"447",2009,"Northern","Prince Rupert Regional Hospital","Digestive System",10,109,2.26666666666667,5.3
"448",2009,"Northern","Prince Rupert Regional Hospital","Ear, Nose, and Throat System",0,5,NA,NA
"449",2009,"Northern","Prince Rupert Regional Hospital","Endocrine System",0,5,NA,NA
"450",2009,"Northern","Prince Rupert Regional Hospital","Female Reproductive System",15,155,2.5,7.325
"451",2009,"Northern","Prince Rupert Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",5,26,1.8,6.5
"452",2009,"Northern","Prince Rupert Regional Hospital","Male Reproductive System",0,5,NA,NA
"453",2009,"Northern","Prince Rupert Regional Hospital","Musculoskeletal System",10,234,2.64,7.49
"454",2009,"Northern","Prince Rupert Regional Hospital","Nervous System",0,13,3,10
"455",2009,"Northern","Prince Rupert Regional Hospital","Skin and Soft Tissue System",5,55,1.95,4.875
"456",2009,"Northern","Prince Rupert Regional Hospital","Urinary System",0,18,3.4,11.3
"457",2009,"Northern","St. John Hospital","All Procedures",264,1008,8.7,26.6
"458",2009,"Northern","St. John Hospital","Cardiovascular System",5,23,7.1,12.65
"459",2009,"Northern","St. John Hospital","Digestive System",10,43,10.8,22
"460",2009,"Northern","St. John Hospital","Ear, Nose, and Throat System",89,271,13.85,25.55
"461",2009,"Northern","St. John Hospital","Eye and Vision System",0,5,NA,NA
"462",2009,"Northern","St. John Hospital","Female Reproductive System",20,70,8.5,15.25
"463",2009,"Northern","St. John Hospital","General Procedures (Multiple Systems/Non-Specific)",56,327,6.7,12.7
"464",2009,"Northern","St. John Hospital","Male Reproductive System",12,49,8.6,18.1
"465",2009,"Northern","St. John Hospital","Musculoskeletal System",66,162,9.83333333333333,27.2666666666667
"466",2009,"Northern","St. John Hospital","Nervous System",0,5,NA,NA
"467",2009,"Northern","St. John Hospital","Skin and Soft Tissue System",17,78,6.2,19.1
"468",2009,"Northern","St. John Hospital","Urinary System",13,26,10,35.3
"469",2009,"Northern","The University Hospital Of Northern British Columbia","All Procedures",2659,5428,6.4,46.9
